RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31
19873,231,Paterson,city,NJ,NJ,"New York-Newark-Jersey City, NY-NJ-PA",Passaic County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1841.7848884503892,1832.049143686048,1837.3332657992144,1855.7937537579585,1882.8521326954574,1916.139030471942,1932.2676492848123,1946.6593279113097,1940.0761373338203,1929.4861662336752,1914.1036085626993,1899.4363809479855,1907.3050659162573,1944.94932861615,1951.152868492665,1945.527777777778
41324,232,Tyler,city,TX,TX,"Tyler, TX",Smith County,,,,,,,,,,,,,,,,,1138.7893240724554,1150.6797687465728,1163.7264451635688,1164.8949427078114,1159.5728918169748,1156.3475278132255,1143.638207322497,1131.9294442240562,1127.9023991727886,1139.9639489102653,1158.816156420793,1158.9049815022104,1152.7795184310628,1153.5266819940412,1157.0175386831488,1163.8064553033464,1165.6168284230885,1169.8579321720215,1173.6354292023684,1173.9311952337926,1176.796818360395,1176.3678264858736,1180.442044098962,1185.681599823819,1188.2717334093636,1190.0962244245968,1188.295603716084,1190.7390258987034,1192.1075384038402,1198.6186056854497,1201.6317956159714,1219.5980976176315,1219.6889647568532,1217.2370412843084,1213.8797246205431,1217.3040412417777,1222.590252209599,1225.5858767570705,1229.7057851064264,1231.4999289147815,1237.6010490941687,1238.4079100343267,1243.8764103866488,1239.3537467391163,1246.041310080513,1253.309506108215,1252.4623105757419,1252.101962614963,1243.2892992951688,1244.3552373674365,1238.595690515174,1247.0824386263541,1245.497608063646,1258.0893176353718,1261.2046177311588,1275.5047514375951,1294.742524457462,1298.6277052676326,1313.393338675276,1329.5496614666022,1363.561825296695,1394.8364609393316,1421.1939330736595,1430.2172166596254,1426.4014493216534,1457.3130760745287,1481.710356189609,1519.4873458044513,1513.244368290563,1534.4529677549265,1549.5589537520236,1555.3752897611432,1553.6481473289155,1547.2406466679008,1564.1168527617099,1577.450224880676,1604.8324600555436,1597.8147922494238,1600.3020065234955,1588.7657107592297,1605.652035880821,1608.2754826795963,1610.1439992265841,1618.5691945274077,1624.1390384083502,1632.1483986908756,1625.315294117647
51447,233,Clearwater,city,FL,FL,"Tampa-St. Petersburg-Clearwater, FL",Pinellas County,1013.897504405492,1014.6934070232456,1029.4005565987568,1041.2315465630325,1050.5351723065507,1053.7750895184104,1056.2533165336697,1063.7044748497094,1071.933765455349,1075.568083356879,1082.37477677266,1087.0998234461265,1088.516786721745,1088.823412703913,1091.9136402851343,1096.99637198816,1098.7217798427184,1098.138404530936,1101.6942666575578,1106.2750021415318,1111.9735935070526,1116.94529818059,1123.915314603322,1135.1395851236384,1147.4781235928529,1157.5399894396203,1153.7899172556529,1150.9360484143458,1156.5657319015868,1170.2151964442448,1177.3933353140353,1177.389194805456,1179.4543890083996,1189.4558253674875,1188.5367863645781,1189.198028513688,1197.0844711182592,1207.5532064318218,1219.5984971524504,1227.1058699606042,1233.2430025657188,1242.3527264500613,1243.5150151393384,1247.695342009652,1247.7622736035357,1252.7853873286726,1256.2943658696504,1267.3777991561876,1269.034124354856,1272.9572856167595,1277.6447916431111,1285.1229193163658,1290.139560350961,1289.327898686743,1297.1728933839406,1305.7860661727377,1316.2476307313952,1318.8477688578698,1327.7146006931453,1328.7726751800726,1333.4014997853126,1335.4019339306199,1349.7714146870235,1341.1866346749166,1330.9205375577558,1327.3759571303979,1333.7894019973476,1348.6182271133239,1359.6150675868573,1381.3893746756958,1402.5245164409032,1415.0911481996802,1424.1020006286212,1429.8022399144606,1453.0092754530808,1493.5520166384658,1534.2780927986444,,1644.034687684202,1704.218889894733,1740.67287853351,1768.4232689126766,1752.945311113814,1790.449520008405,1830.5867898256504,1894.4846520131368,1904.1894557739406,1905.0658914696774,1933.433146263736,1942.2546599451596,1959.8885817062055,1949.1104430625505,1960.5872412660942,1974.0048849244756,2018.9474216298856,2025.3174274053708,2029.6063080850292,2015.0746736982637,2030.2637475818708,2042.696880585228,2031.432301724536,2020.9537961494011,2004.2455164652927
54626,234,Sunnyvale,city,CA,CA,"San Jose-Sunnyvale-Santa Clara, CA",Santa Clara County,,,,,,,,,,,,,,,,3031.1094575883603,3075.3265548033623,3078.0508150893056,3132.0742503846013,3063.9224093449643,3066.9305919854414,3035.000520895488,3018.1981552120624,3029.9638853395863,3081.47098282816,3112.913447272222,3115.9222304017335,3116.633551168089,3112.898357509419,3145.3884563188262,3152.5576824031555,3188.541512560962,3185.8893385168426,3185.443657762807,3183.8197232789903,3202.1800137006694,3215.31876495613,3239.727812272434,3263.738989996391,3283.8993268776285,3278.6168130783326,3290.767296148346,3295.5002753777994,3321.1143722523507,3309.497253056293,3328.997726820721,3341.2988073502033,3349.829495225596,3347.9268836564297,3349.6741609039354,3351.9741996191556,3365.5889095840776,3385.3384453919593,3380.119760229106,3383.851806024933,3379.45932966702,3409.039944322053,3419.5865576141564,3431.4539620590017,3430.323930524546,3431.7772552297993,3428.673211039862,3447.4665736568572,3426.8749197527673,3371.1906043768936,3307.7583013064855,3230.533973174683,3187.7350036863263,3107.2900495133135,3081.2674554716787,3047.7774461337012,3042.632787015377,3015.7639487532333,3009.4520829885837,3016.30860175905,3027.5977244431497,3055.1429689377674,3087.4596537873576,3141.2757548207446,3178.4620493235657,3227.6003603912154,3262.9967363757114,3295.8491689081197,3342.166480549702,3375.031524525301,3409.5832591233634,3403.653095292772,3417.962171370543,3434.4383419489877,3468.3339716327155,3489.4389162888483,3501.1989040725666,3513.2848445128916,3516.8276106666717,3521.163794688756,3504.4825038497,3506.237960235453,3498.3166854895835,3510.4860918081613,3505.9583198261685,3494.740735060718,3466.7135959988846,3437.067036451345
39191,235,Kansas City,city,KS,KS,"Kansas City, MO-KS",Wyandotte County,800.9764361719513,793.5571514654264,799.8259688611324,806.8942093515229,810.5432460839534,815.6393074736038,812.061761272949,817.521193289411,819.4717775441154,831.8113191677655,831.0363866093129,836.3104301829213,845.7526357124472,855.0776227993446,865.0452622960354,858.708398791301,858.3159274777092,858.6395632082872,862.9041991003816,871.9687683381771,878.5304086605462,871.3531741657265,874.6686051183972,877.8044839553789,882.6007706005644,880.3210942947215,872.043076249343,882.3619205480229,889.4831001743711,895.7609875698632,901.2738751079709,900.0625403662705,898.8881876602782,905.0199652761215,911.4984589540793,914.9782661101658,917.2281336322926,920.3929317847219,927.2750803660117,926.2459547949745,924.2582809693241,925.184565684036,927.2720357714095,932.7959126973033,935.9622739832348,941.6592022158225,942.1908396438313,943.410387408711,944.8870303018674,947.046889101568,951.2035229987463,955.4754643655923,961.1812486759248,965.003466151498,967.9028682168804,970.4749863487908,975.6789374496103,977.9815263802992,982.656564146738,988.4548485119313,994.5109933924789,1001.3347791454529,1007.630619897834,1014.0838893107557,1008.345567284288,1015.4914641105453,1021.0871573932743,1024.8435314755006,1036.9956235018303,1044.3556819801918,1062.1974570566124,1059.9153795450868,1066.0923380058734,1058.1332544718562,1063.6060608673597,1074.2275302845644,1095.281785854636,1101.2160907079672,1107.640173298891,1115.8007031067439,1113.9480867736322,1119.263257791422,1125.780345556587,1157.0651886741127,1176.92683936075,1185.8298953201313,1187.3821907761248,1189.1978139833466,1200.521451205106,1211.5477592325578,1219.4960514681525,1230.4473150214317,1244.4327378350897,1254.9807215957192,1258.8356029125428,1251.500130574156,1249.210281083738,1260.4805041389454,1271.9602931618333,1280.2112114730005,1277.2691367289217,1279.4460314947535,1283.5459714100064
7221,236,Springfield,city,MA,MA,"Springfield, MA",Hampden County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.8305964962385,1319.0785643195252,1306.305044627571,1309.5521951429575,1311.5220010509595,1320.8028325672713,1354.7625452319478,1351.0746863261113,1376.5997397513813,1372.1725561496428,1396.1467037492162,1390.2224977403105,1387.0119429811093,1372.983436548303,1391.6736766417441,1430.1295622808432,1446.8196762888135,1460.2776770108808,1445.0294304793836,1476.032780721551,1473.4483269619714,1513.6771551923644,1519.5583788136357,1539.0599571908754,1567.53270436853,1598.6598386633846,1616.684050811706,1615.4415607495189,1626.7220640587718,1635.4287013497394,1655.737311835639,1659.338496591732,1681.3310504683188,1676.1992335785335,1687.2222222222224
398300,237,Lansing,city,MI,MI,"Lansing-East Lansing, MI",Ingham County,656.4466217961029,671.8861633784192,666.2167538356802,671.6664216985068,670.0756933202247,668.4248688549496,667.6242992422813,668.2332195200561,674.0549029446438,678.9466697766933,686.8934445898714,686.8496775493644,691.0374538297604,682.9425714129659,690.5923089969732,688.5352949216043,689.8594883888602,695.7918664322622,701.4084772257885,710.254045263503,702.2823431953378,702.1087945806638,701.7752166377201,706.5637240545796,707.105821638352,710.9587970070029,713.405189266077,716.9188038484401,722.2500095722105,719.6668700588149,717.1204651959758,714.4536423486071,721.9534139894195,726.4868116737423,730.6606037262263,732.4949619790466,737.0250468432472,737.7700137522006,740.4439283907329,740.007223476674,745.668027215566,748.5129694528281,754.5392756549935,752.3883919292192,760.9637243042642,763.1354161463248,771.6767642563523,769.3179760341968,771.828808290021,778.1210389810402,780.4345475909582,786.3510184308757,785.9697295725255,790.8456118079279,793.1934648863486,801.1904465189743,798.7845661455187,801.3211041829362,798.8564179716391,805.2589004617796,807.1241665100766,807.5236582421196,812.6443704361051,821.3165987773795,829.1646558815137,835.5642202049859,837.8081670854191,845.5211763617503,857.2822209763747,864.2172418422272,871.8800720100243,882.8338046089328,887.3289005130991,893.5874584355408,887.1779670657764,891.495401632933,902.9004657409521,918.2622230517575,929.00592241235,931.2392289909106,939.4293883829413,947.4417326266162,953.2498704130431,957.3239568829378,970.1545689640353,976.8399159266702,992.8316572041615,990.9895245966354,1001.9746765924363,1009.0080576797955,1014.6702659159197,1023.6215297833667,1027.6375009870158,1033.6143455404454,1040.7313266412925,1045.85644526688,1046.6300586295356,1051.6597072820264,1053.8502554713493,1063.3599742218755,1058.4115509180688,1054.0784722133058,1053.572392891583
25514,238,Las Cruces,city,NM,NM,"Las Cruces, NM",Dona Ana County,869.5438637945587,867.0160669702827,869.2403993955514,872.5686193324212,876.1964650651647,877.2995695215359,877.8124409167584,878.4827865207625,879.6876281892396,885.7296416419783,886.4372870651861,888.7251819939095,887.285451962335,891.1005663373098,892.9511550125898,892.898143872339,898.685594886694,900.3787038198554,913.0141114336549,914.7919001318699,922.0477635441515,916.5074143561288,918.9695027720513,920.290562622974,921.5114938753856,919.3130111799337,916.8658519444984,922.1717683471536,924.1341545066648,926.1657142056349,920.9787119835455,924.7344913402927,928.2467505409363,930.7173589183128,933.6850536677096,933.6387512320342,942.4356664363958,944.1199739533537,947.8301145322641,948.61234537234,950.2560126458599,955.1740353725172,955.9067606253388,956.1750059068578,955.0776728592457,954.8764356829729,962.1841031074104,969.2082949983886,972.674453966593,974.5074205050586,979.1854838161964,982.7152219855229,986.0675515725459,987.8828517032631,994.4129105791749,999.278400002666,1004.2945617002578,1011.7663643635498,1011.6865795589641,1013.6663891876939,1014.2106455669289,1020.2386438196396,1028.949740919022,1034.0284934394344,1032.922860827694,1031.5679558542924,1042.995173850146,1062.361051514021,1079.3888772487933,1088.8749215136506,1107.3893860773992,1114.984512818162,1116.7529670054414,1123.852780524367,1121.1481866266865,1135.0495234381592,1143.847684606558,1166.5043994907403,1161.4068054350246,1181.8081759383163,1208.2616854116327,1232.6455427480746,1238.3830712941863,1243.5472031998543,1262.5177803913841,1273.0054905107263,1303.1135000061427,1329.3461566796382,1350.2373109492235,1355.7944836244183,1360.0348324489635,1358.564648616241,1353.2874739297094,1353.925350758847,1367.424241234605,1386.29896818195,1398.1991550067262,1411.5005856096348,1413.7421983779857,1410.68251438613,1416.3350936169224,1426.3316212753587,1449.784132171387
32626,239,Macon,city,GA,GA,"Macon-Bibb County, GA",Bibb County,,,,,,,,,,,,,,,,,793.4389420077028,779.8951320854252,784.0216385853846,791.2453677721894,798.1760918128366,783.6051530964373,789.441691598489,793.5044618778962,804.2505221757092,787.426193692578,787.551977505524,790.0307838655395,803.5260707049327,818.3334234433039,817.6389927970297,816.4790491170078,812.3624456062847,822.7068235668203,829.6548970631134,837.6823242262527,838.150066193296,840.7777379823244,830.0200108155383,827.2777692434269,826.2381256883383,829.2445950034511,833.8058016849476,840.9157969070782,854.2800559570259,865.3122811774533,861.8524691839937,858.067291873327,857.8735553856037,862.6741492906843,874.2731287578614,879.1744564512314,883.7070960611169,883.295719559781,886.1262097003962,886.0209977623892,882.8461080581928,878.4763470883596,882.9636032572483,887.5035681877458,891.5851750714047,895.4299371729397,900.6180181813336,899.3954866989908,891.2251223946686,889.8871598174593,900.4205469595115,927.0626051268058,937.0065870302046,944.0962907194693,952.437116778037,971.3408511947553,976.7153764566588,985.2578728684439,979.4130556882288,1004.4499099849999,1026.9223089522964,1063.9346171604348,1079.4480642821259,1090.9461581656242,1095.063440129612,1103.4245076961097,1112.2871739519462,1110.4661810168288,1137.6865158969144,1155.2732670315982,1172.3653345861624,1152.799726570062,1160.0616460626811,1172.8597056495482,1187.3528687855448,1187.3283817614404,1202.3909879839114,1216.4025291416804,1226.9288396327001,1237.9913142155654,1232.4134518674339,1232.6803966623324,1239.6808026196254,1258.8581081266113,1259.030385709272,1244.3059158681256,1236.3285024154588
32060,240,Hollywood,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Broward County,1372.1657432858528,1374.430274248564,1380.9136152214664,1390.5933024220888,1399.9703409897281,1404.6996547832641,1414.3632142651097,1418.750996873146,1428.0684439595684,1424.019478997666,1442.0886844467072,1448.2398093077315,1459.1116971717893,1452.9353604423786,1457.3331677707213,1462.5691454613514,1470.974124069871,1477.2456520215117,1468.9299675916154,1477.7896629916502,1482.2602340658668,1494.8585328740155,1494.1545497299564,1490.4804392011827,1491.659340124208,1499.1178075316934,1507.5233744716736,1509.5862746352718,1518.094987670534,1520.350972467571,1533.6184624478533,1535.3552673376817,1537.9414616058464,1536.2654872521432,1527.471792290907,1537.4943255158803,1550.1879982327664,1564.9872659599594,1576.760385696353,1577.5832942133056,1580.8621653602956,1576.005814035946,1584.193198327818,1591.9821502340021,1595.644126997121,1602.459932475046,1606.097298719154,1610.1103363269615,1613.684453102086,1618.4966853912574,1615.884955247019,1624.6718967894715,1627.6428863620858,1640.5488019307206,1640.5720746009217,1642.9613707791912,1648.6449235234177,1652.4030426568443,1664.0133465043045,1666.6829540979904,1667.0592617660877,1664.4097080370905,1675.223198738885,1682.9372940596925,1673.5909281646163,1670.9312925417141,1673.31639997514,1674.6439051633467,1680.973472554875,1695.473322768474,1720.4449777202094,1741.8595606764852,1761.256796887856,1778.1162280990052,1795.0433544621997,1815.01679304766,1854.6082506342157,1902.5849124141707,1972.325880151376,2039.7240796112615,2078.9905421957883,2130.0296791133555,2165.6692876993084,2231.5044249934713,2263.2553035246824,2313.01714064078,2347.2858055102215,2383.799291986288,2408.582699156107,2430.6907831993262,2450.734705175062,2457.1982393653943,2485.5011312733486,2498.494251897009,2516.3580249742613,2513.6729643919166,2539.4922799808514,2549.928933636898,2570.498328592693,2584.975791841982,2598.882126186637,2605.255865665468,2597.062855291853
32179,241,Jackson,city,MS,MS,"Jackson, MS",Hinds County,,,,,,,,,,,,,,,,,868.7383675793186,869.800703329735,875.2735804415454,886.5330942177319,889.6268577837645,890.1195743800417,889.9155238460874,893.5285014695055,894.4749041069346,890.2589783229927,889.5254275290864,891.9857605151467,900.6192548748196,901.3311735005409,900.7336067384008,897.8119645454948,898.35020597598,896.4961810959333,901.8165238016,906.5254537427247,913.8976256130605,914.8411990087222,918.3679026875144,914.8043395294278,916.7085170249698,917.6626421983174,915.7409193528229,911.7835853031856,910.0422135737948,907.9721477776212,908.6747252745341,911.3083694495391,916.3800608705413,919.1544549542713,921.0273648695437,925.7627141932287,925.732641225268,927.9008041912992,932.0374507450949,937.3982775903831,940.7964911702195,946.1185370557814,945.7868330808811,943.4116573283487,938.2106733862207,939.0123670768584,963.9381784304949,964.9125035884844,968.2562099062445,958.6505878935945,963.4207516906472,976.9887478067167,981.4269227950664,980.3895263015809,974.5978403191865,985.4367251874386,992.8982711881255,999.4594705988944,996.258346249501,998.3283896911696,1002.2711915899434,1008.3264398492229,1011.1148830273547,1010.0054854510962,1018.3466977262533,1032.681425819509,1050.5158020163583,1051.8184574000134,1056.6815740065185,1055.6551379392006,1065.6228556476392,1073.305886721737,1082.987458424272,1092.3746059807543,1102.4920119481174,1107.644093123013,1110.1543334220426,1109.3850368784226,1109.2704431181164,1115.1773958204105,1120.3874279639554,1128.8512960690693,1129.8508787682729,1132.8501271976204,1132.3523466875704,1132.9480439601016,1131.0353535353536
10918,242,Columbia,city,MO,MO,"Columbia, MO",Boone County,704.3231282515445,720.6018215403077,725.2463082877182,725.1154137566174,718.7434095715635,719.4531900744659,718.0956079171294,723.7773801234698,721.817464356969,722.9248076669448,725.0782573327275,739.0064782375949,731.1206137541241,725.3011394217116,715.475179895597,722.8376944485417,726.2046607047885,726.7204468004649,725.8493204523505,725.723941406705,729.8633306146028,733.1764507134886,742.1059066212619,727.3102914832398,733.821188921639,729.87556756168,746.7581547265387,744.5086064618041,745.1646637741693,744.6342121438478,744.8624329117538,744.6971419100923,744.7148080987187,743.9887460323978,743.0054802470746,748.2475938781971,753.8209565157516,757.8719562429686,754.4379284451749,755.1989669572264,755.6057977605825,758.1765448342431,756.9740616760425,761.6747572885719,765.5979878070232,770.5092149045191,772.457852031704,773.8853405521111,771.889279921926,770.6529479387137,770.1896985545511,772.5315923039111,774.775436842419,776.3467648275865,780.7567574855818,780.4575728536455,779.964332995199,779.2153407089409,779.7155517820673,782.1141094228268,783.3880761156504,786.9764768163084,792.8378274907254,792.9821498100636,793.5531160758436,793.4369486227284,800.6415868432225,811.152920618818,813.9200976199783,811.0430578614597,804.7578813954799,812.5152503233783,815.7959739003655,818.7314789891934,815.358067634885,824.2552071935611,836.8640811512785,856.0863177870002,867.9289053265488,878.1702000486215,882.1527712833781,892.8866398248174,899.5120214013432,920.830776969712,934.4417945973784,944.1184923587806,937.1661398863282,940.1306011559315,948.9746747208923,956.5452197036828,965.5502098695388,969.2929996356509,981.9289465374679,991.6119745577869,1006.6216079164415,1002.403655484016,1007.7335278830545,1015.8894751719296,1041.3564434249913,1052.900162677827,1057.494531320951,1059.850525938396,1063.778056399865
20008,243,Pomona,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1448.2456949915818,1465.6251101617775,1473.349135470284,1477.1760879649962,1482.5324882454383,1476.2333306006556,1486.069069388378,1480.201399839833,1499.4832077114247,1501.9196019404922,1524.590355400054,1536.2814874438707,1546.7843273695676,1550.707984751352,1543.8663606683517,1563.8107554681694,1584.2174913840784,1620.8629909071396,1618.958015942598,1612.2007842859048,1589.6102762078874,1597.8867171172326,1606.2624424864905,1617.593163122345,1635.147829069068,1634.368812061851,1642.826271960179,1644.0005295159826,1649.6527925936912,1655.155956378188,1665.7840576782262,1689.8076965839725,1717.4665221935923,1720.4945966802345,1721.166911000789,1712.3011227526858,1709.3941164365388,1719.7850447985902,1739.4051234305005,1750.57462089466,1760.1881015890442,1760.2277596051536,1770.1368214532977,1767.973477702637,1773.6433126141214,1795.9114100196994,1817.4573595150603,1836.7180213320783,1832.564576266382,1832.9960322407371,1833.5888502905818,1839.1174150763484,1843.8225221507228,1853.510021416545,1860.9482711667977,1872.8734051480938,1879.761989766953,1880.065176895515,1881.8709216782308,1890.4569523743119,1913.227104467597,1930.3272139714102,1918.4151887542605,1935.8155176349944,1947.8712573086434,1952.6716178097352,1963.7394466333014,1954.4072102193413,1966.6465321633939,1987.3557791292933,2021.5131722895535,2036.0220447465854,2088.426638181554,2114.2736504124277,2116.596712860435,2046.2797260222376,2045.7602652634846,2070.5627009593504,2144.7981504078202,2207.7992029125253,2257.734011520746,2279.277014064691,2296.8616061443586,2297.3676019243685,2319.672471453512,2332.280421027917,2407.2271630158566,2451.0588808122457,2482.4323811913714,2507.614163561593,2488.1893345598805,2479.2460871669505,2473.6972993748022,2489.4124545564823,2503.4513314461524,2538.3299864040164,2532.8503385621107,2549.3150880130083,2525.646741247122,2564.519251532788,2575.103699575487,2576.333446563366,2581.161111111111
13594,244,Roseville,city,CA,CA,"Sacramento-Roseville-Folsom, CA",Placer County,1502.7232700193276,1504.1094443003776,1526.0953198879868,1529.3534100364209,1539.8334982015288,1541.355965222766,1546.2430030491882,1559.5666776075184,1578.6956409618335,1589.879704462128,1590.326043914873,1595.6108216515572,1587.3790328340783,1588.1893170932299,1585.5412961243726,1609.857215602766,1619.5448291190523,1632.483258983488,1633.6479828929873,1637.5906159750991,1636.0883311400898,1653.4198976371895,1667.951514250244,1674.752477365151,1692.5325555532347,1713.6755731428543,1741.5892186862195,1745.4238421266207,1746.655204743363,1758.62146596532,1775.7579774401052,1788.863933505673,1796.2278548322884,1792.1550513453647,1798.253021548592,1806.3507903189284,1816.6545123806532,1819.7032735368896,1822.832424371065,1832.903126054524,1843.733251427651,1841.9680069903332,1844.0599427683069,1856.9219221564758,1875.03334634354,1883.8282425979103,1889.3326736136778,1904.1099770767155,1916.3318972815598,1926.640686677456,1931.7330067983883,1937.6228916416042,1946.698661859784,1959.157048002269,1967.709638741739,1967.9256770376378,1967.0770295461014,1974.4389641295984,1979.2172402644226,1976.0269629366182,1970.7400370061005,1968.3736993464142,1975.6477762148345,1975.3240600668862,1968.379843990587,1968.744488789529,1983.926755141681,2012.804892782226,2044.4344481228202,2075.716073717902,2110.135128038001,2132.013741616825,2158.5816685560944,2183.4002133433305,2204.4676653768765,2221.5778563912886,2264.436794466739,2301.942792203193,2347.0428373884474,2362.4916838847007,2405.6600766986035,2423.6212087796007,2436.957960075939,2451.109768107395,2450.5900992037373,2461.145160409879,2441.879616357956,2457.898559582884,2454.454000549197,2460.1285631091177,2467.332745036891,2469.8416652671804,2451.0988159591175,2448.73905924648,2448.240910661565,2450.010707615035,2461.8173962641335,2464.5496159553168,2490.1320079098946,2490.1165718727816,2491.536975329042,2485.96186742134,2471.491701922791
20555,245,South Bend,city,IN,IN,"South Bend-Mishawaka, IN-MI",Saint Joseph County,725.2613696919717,719.4435748686521,725.9750452732408,738.2111826277452,745.933061709714,741.8754550676017,733.2919290398307,738.1696103367149,735.2663360445035,737.890331384632,733.4149304265485,746.5600992322147,754.3168019615332,761.5862415281662,759.7093326102346,757.491047956457,760.3428112985412,764.8130818261939,768.1569363237528,762.6552782640604,777.2755058337503,781.0120509254094,794.529060133308,781.319977380216,787.5228618794785,795.623488965998,803.2776326788817,811.545966408541,804.6167388095128,809.8467522158286,809.4795092780935,823.9160143556401,828.8403924183352,838.1223762879549,837.5735098640932,842.2332481820415,848.1716264799635,845.3631968695792,849.4652491920356,845.9783701224624,857.259583694131,856.5600194183683,862.0806938866322,866.9273368105102,870.3667881111779,875.0746040734634,883.1299645011475,897.5879060672418,897.7422012447668,897.383793910443,901.2542031206099,910.536298180792,914.7942773240583,922.3353305084765,928.1228181097537,928.1400780841886,930.0258760009428,930.9558344693676,932.3911204914576,931.3545941221072,936.7271480439938,946.403950344828,959.8095420386693,963.8005637476168,976.2712712821362,981.3084566129603,1002.5618139058932,1009.6180802202587,1013.3251608811818,1004.5441896005838,1030.1936561116602,1052.6618677585266,1073.4126611888892,1081.553396826098,1105.8812982960105,1123.9461446096661,1129.8643881553837,1131.7052009091708,1126.6443980502092,1139.50531779619,1174.886648416773,1213.261816516129,1235.8941335313093,1229.3158462800548,1231.079086171875,1235.2959748931098,1220.4196745191189,1229.716771114939,1239.965280663295,1286.6716888603912,1308.739239188136,1324.6047581694447,1322.7104485317338,1326.3583608226384,1324.8107386622357,1347.3732140298107,1362.5967211034213,1382.249633396653,1408.4615341592792,1420.1755319827191,1435.736229737475,1423.4328894365958,1432.3536440914158
37074,246,Albany,city,NY,NY,"Albany-Schenectady-Troy, NY",Albany County,,,,,,,,,,,,,,,,,998.273663418793,994.7702600514863,1012.9040533883892,1013.3337939992284,1020.8950741903625,1024.665102257983,1022.2513040347595,1021.8867543054099,1009.4402644462738,1017.2763369603877,1017.2346811312268,1040.8551762835605,1045.8356075924075,1053.2316029410047,1048.9273895129577,1050.5979491485841,1057.131398227768,1065.3277314144818,1058.85926815194,1057.8629043174208,1069.2871973858207,1087.2626161920105,1090.7892237679002,1090.0676750434052,1084.950523905155,1086.0241435449018,1080.2260261122206,1086.5006181957156,1091.7067134559038,1098.0845619507118,1110.1911532703411,1105.9872112118217,1108.6193438236487,1102.775725725646,1109.5775235983137,1107.4554185959284,1114.8965360272998,1119.8066161773072,1131.3169079301092,1134.5253102347176,1134.464381931445,1134.1873454688532,1138.0711282726977,1151.282948479886,1156.3605507763468,1160.8265800775196,1161.500729917597,1157.3394026822625,1157.516274591671,1155.7128575109377,1159.5820381771862,1173.4199859646815,1181.0500202390724,1192.3387335300938,1188.6671706407783,1200.637434110838,1195.471689535346,1204.8664639948556,1198.739297427106,1218.857737903473,1223.9371061135062,1239.9453291072919,1239.5459383765235,1249.0213940538415,1250.2350368158984,1265.1451104917815,1271.7204322289776,1277.513405408358,1278.19216846987,1277.7541740626614,1292.3682278749382,1290.1480360943822,1304.332022594741,1305.9333985918913,1320.5023431939546,1321.531844789987,1333.8124725052066,1333.4443014355745,1345.1528996148124,1347.5622293053536,1362.9944575273005,1373.4914188746534,1381.3024623313072,1390.081198705002,1392.7902354649068,1400.5034893419215,1405.262318394394
